movieId,genres,title
3270,Comedy|Drama|Romance,The Cutting Edge (1992)
3271,Drama,Of Mice and Men (1992)
3272,Crime|Drama,Bad Lieutenant (1992)
3273,Comedy|Horror|Mystery|Thriller,Scream 3 (2000)
3274,Drama|Thriller,Single White Female (1992)
3275,Action|Crime|Drama|Thriller,The Boondock Saints (2000)
3276,Comedy,Gun Shy (2000)
3280,Horror,The Baby (1973)
3281,Documentary,The Brandon Teena Story (1998)
3283,Action,Minnie and Moskowitz (1971)
3284,Comedy|Mystery|Romance,They Might Be Giants (1971)
3285,Adventure|Drama,The Beach (2000)
3286,Comedy,Snow Day (2000)
3287,Animation|Children,The Tigger Movie (2000)
3289,Drama,Not One Less (Yi ge dou bu neng shao) (1999)
3294,Horror,Eaten Alive (1977)
3295,Drama,Raining Stones (1993)
3296,Drama,To Sir with Love (1967)
3298,Crime|Drama|Thriller,Boiler Room (2000)
3299,Comedy|Drama,Hanging Up (2000)
3300,Horror|Sci-Fi|Thriller,Pitch Black (2000)
3301,Comedy|Crime,The Whole Nine Yards (2000)
3302,Comedy,Beautiful People (1999)
3303,Documentary,Black Tar Heroin: The Dark End of the Street (2000)
3306,Comedy,The Circus (1928)
3307,Comedy|Drama|Romance,City Lights (1931)
3308,Comedy|Drama,The Flamingo Kid (1984)
3310,Comedy|Drama,The Kid (1921)
3313,Comedy,Class Reunion (1982)
3315,Musical,Happy Go Lovely (1951)
3316,Action|Thriller,Reindeer Games (2000)
3317,Comedy|Drama,Wonder Boys (2000)
3323,Comedy|Crime,Chain of Fools (2000)
3324,Comedy,Drowning Mona (2000)
3325,Comedy|Drama,The Next Best Thing (2000)
3326,Comedy|Sci-Fi,What Planet Are You From? (2000)
3327,Documentary,Beyond the Mat (1999)
3328,Crime|Drama,Ghost Dog: The Way of the Samurai (1999)
3329,Drama|Romance,The Year My Voice Broke (1987)
3330,Drama|Romance,Splendor in the Grass (1961)
3331,Drama,My Tutor (1983)
3334,Crime|Drama|Film-Noir|Thriller,Key Largo (1948)
3338,Documentary,For All Mankind (1989)
3341,Comedy,Born Yesterday (1950)
3342,Drama|War,Birdy (1984)
3344,Horror,Blood Feast (1963)
3345,Adventure|Children,"Charlie, the Lonesome Cougar (1967)"
3347,Adventure|Drama,Never Cry Wolf (1983)
3350,Drama,A Raisin in the Sun (1961)
3353,Comedy|Romance,The Closer You Get (2000)
3354,Sci-Fi,Mission to Mars (2000)
3355,Fantasy|Horror|Mystery|Thriller,The Ninth Gate (1999)
3357,Drama|Romance,East-West (Est-ouest) (1999)
3358,Comedy|Drama|Fantasy|Romance,Defending Your Life (1991)
3359,Comedy|Drama,Breaking Away (1979)
3360,Drama|Romance,Hoosiers (a.k.a. Best Shot) (1986)
3361,Comedy|Drama|Romance,Bull Durham (1988)
3362,Crime|Drama,Dog Day Afternoon (1975)
3363,Comedy|Drama,American Graffiti (1973)
3364,Crime|Film-Noir,The Asphalt Jungle (1950)
3365,Drama|Western,The Searchers (1956)
3368,Romance|Western,The Big Country (1958)
3370,Drama|Thriller,Betrayed (1988)
3372,Action|War,The Bridge at Remagen (1969)
3374,Drama,Daughters of the Dust (1991)
3378,Drama,"Ogre, The (Unhold, Der) (1996)"
3379,Drama,On the Beach (1959)
3384,Action|Crime,The Taking of Pelham One Two Three (1974)
3385,Comedy,Volunteers (1985)
3386,Drama|Mystery|Thriller,JFK (1991)
3387,Comedy|Mystery,Who's Harry Crumb? (1989)
3388,Children|Comedy,Harry and the Hendersons (1987)
3389,Action|Adventure,Let's Get Harry (1986)
3390,Adventure|Crime|Drama|Romance,Shanghai Surprise (1986)
3391,Comedy,Who's That Girl? (1987)
3392,Comedy,She-Devil (1989)
3393,Comedy|Fantasy|Romance,Date with an Angel (1987)
3394,Comedy|Romance,Blind Date (1987)
3395,Comedy,Nadine (1987)
3396,Adventure|Children|Comedy|Musical,The Muppet Movie (1979)
3397,Children|Comedy,The Great Muppet Caper (1981)
3398,Children|Comedy|Musical,The Muppets Take Manhattan (1984)
3400,Adventure|Animation|Children|Fantasy,We're Back! A Dinosaur's Story (1993)
3401,Adventure|Sci-Fi,Baby... Secret of the Lost Legend (1985)
3402,Comedy|Drama|Romance,Turtle Diary (1985)
3403,Drama|Thriller,Raise the Titanic (1980)
3404,Action|Drama,Titanic (1953)
3405,Action|Drama,A Night to Remember (1958)
3406,Action|Adventure|Drama|War,Captain Horatio Hornblower R.N. (1951)
3408,Drama,Erin Brockovich (2000)
3409,Drama|Thriller,Final Destination (2000)
3410,Comedy|Drama,Soft Fruit (1999)
3412,Adventure|Children|Drama,"Bear, The (Ours, L') (1988)"
3414,Drama|Romance|War,Love Is a Many-Splendored Thing (1955)
3415,Drama,"Mirror, The (Zerkalo) (1975)"
3417,Adventure|Comedy,The Crimson Pirate (1952)
3418,Adventure|Crime|Drama,Thelma & Louise (1991)
3420,Drama|Thriller,...And Justice for All (1979)
3421,Comedy,Animal House (1978)
3422,Comedy|Romance,She's Gotta Have It (1986)
3423,Drama,School Daze (1988)
3424,Drama,Do the Right Thing (1989)
3425,Drama|Musical,Mo' Better Blues (1990)
3426,Drama|Romance,Jungle Fever (1991)
3428,Drama,The Champ (1979)
3429,Animation|Comedy,Creature Comforts (1989)
3430,Action|Crime|Drama,Death Wish (1974)
3431,Action|Drama,Death Wish 2 (1982)
3432,Action|Drama,Death Wish 3 (1985)
3433,Action|Drama,Death Wish 4: The Crackdown (1987)
3434,Action|Drama,Death Wish 5: The Face of Death (1994)
3435,Crime|Drama|Film-Noir,Double Indemnity (1944)
3436,Drama|Romance,Dying Young (1991)
3438,Action|Children|Comedy|Fantasy|Sci-Fi,Teenage Mutant Ninja Turtles (1990)
3439,Action|Children|Fantasy,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
3440,Action|Adventure|Children|Comedy|Fantasy,Teenage Mutant Ninja Turtles III (1993)
3441,Action|Drama|War,Red Dawn (1984)
3442,Action|Crime|Drama,Band of the Hand (1986)
3444,Action,Bloodsport (1988)
3445,Mystery|Thriller,Eyes of Laura Mars (1978)
3446,Comedy|Drama,Funny Bones (1995)
3447,Drama,The Good Earth (1937)
3448,Comedy|Drama|War,"Good Morning, Vietnam (1987)"
3449,Drama,The Good Mother (1988)
3450,Comedy,Grumpy Old Men (1993)
3451,Drama,Guess Who's Coming to Dinner (1967)
3452,Action|Crime|Romance|Thriller,Romeo Must Die (2000)
3453,Drama|Romance,Here on Earth (2000)
3454,Comedy|Romance,Whatever It Takes (2000)
3455,Drama|Thriller,Buddy Boy (1999)
3456,Drama,"Color of Paradise, The (Rang-e khoda) (1999)"
3459,Drama|Horror,Gothic (1986)
3461,Adventure|Drama|Thriller,Lord of the Flies (1963)
3462,Comedy|Drama|Romance,Modern Times (1936)
3466,Comedy|Fantasy,Heart and Souls (1993)
3467,Drama|Western,Hud (1963)
3468,Drama,The Hustler (1961)
3469,Drama,Inherit the Wind (1960)
3470,Adventure|Drama,Dersu Uzala (1975)
3471,Adventure|Drama|Sci-Fi,Close Encounters of the Third Kind (1977)
3473,Comedy,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)
3474,Sci-Fi|Thriller,Retroactive (1997)
3475,Drama|Romance,A Place in the Sun (1951)
3476,Horror|Mystery,Jacob's Ladder (1990)
3477,Comedy|Drama,Empire Records (1995)
3478,Drama,"Bamba, La (1987)"
3479,Adventure|Fantasy|Romance,Ladyhawke (1985)
3480,Drama|Romance,Lucas (1986)
3481,Comedy|Drama|Romance,High Fidelity (2000)
3483,Animation|Children,The Road to El Dorado (2000)
3484,Thriller,The Skulls (2000)
3489,Adventure|Comedy|Fantasy,Hook (1991)
3492,Adventure|Comedy|Romance,The Son of the Sheik (1926)
3494,Adventure|Drama|Western,True Grit (1969)
3496,Drama,Madame Sousatzka (1988)
3497,Comedy,Max Dugan Returns (1983)
3498,Drama,Midnight Express (1978)
3499,Drama|Horror|Thriller,Misery (1990)
3500,Comedy|Drama,Mr. Saturday Night (1992)
3501,Comedy|Romance,Murphy's Romance (1985)
3502,Drama,My Life (1993)
3503,Drama|Mystery|Sci-Fi,Solaris (Solyaris) (1972)
3504,Comedy|Drama,Network (1976)
3505,Drama|Mystery|Thriller,No Way Out (1987)
3506,Comedy|Drama,North Dallas Forty (1979)
3507,Comedy,The Odd Couple (1968)
3508,Action|Adventure|Drama|Thriller|Western,The Outlaw Josey Wales (1976)
3510,Drama|Thriller,Frequency (2000)
3511,Comedy,Ready to Rumble (2000)
3512,Drama|Romance,Return to Me (2000)
3513,Drama|Thriller,Rules of Engagement (2000)
3514,Drama,Joe Gould's Secret (2000)
3515,Comedy|Romance,Me Myself I (2000)
3516,Comedy|Fantasy|Romance,"Bell, Book and Candle (1958)"
3519,Action|Drama|War,Force 10 from Navarone (1978)
3521,Comedy|Drama,Mystery Train (1989)
3524,Comedy|Romance,Arthur (1981)
3525,Comedy,Bachelor Party (1984)
3526,Comedy|Drama,Parenthood (1989)
3527,Action|Sci-Fi|Thriller,Predator (1987)
3528,Drama|Romance,The Prince of Tides (1991)
3529,Crime|Thriller,The Postman Always Rings Twice (1981)
3531,Comedy|Drama|Romance,All the Vermeers in New York (1990)
3534,Drama,28 Days (2000)
3535,Crime|Horror|Mystery|Thriller,American Psycho (2000)
3536,Comedy|Drama|Romance,Keeping the Faith (2000)
3537,Comedy|Drama,Where the Money Is (2000)
3538,Comedy,East is East (1999)
3539,Documentary,The Filth and the Fury (2000)
3543,Comedy|Drama,Diner (1982)
3544,Comedy,Shakes the Clown (1992)
3545,Drama|Musical,Cabaret (1972)
3546,Drama|Horror|Thriller,What Ever Happened to Baby Jane? (1962)
3548,Comedy|Drama,Auntie Mame (1958)
3549,Comedy|Musical|Romance,Guys and Dolls (1955)
3550,Horror,The Hunger (1983)
3551,Crime|Drama|Thriller,Marathon Man (1976)
3552,Comedy,Caddyshack (1980)
3553,Drama|Thriller,Gossip (2000)
3554,Drama|Romance,Love and Basketball (2000)
3555,Action|Thriller|War,U-571 (2000)
3556,Drama|Romance,The Virgin Suicides (1999)
3557,Mystery|Thriller,Jennifer 8 (1992)
3559,Comedy|Drama|Romance,Limelight (1952)
3563,Action|Horror,The Crow: Salvation (2000)
3564,Children|Comedy,The Flintstones in Viva Rock Vegas (2000)
3565,Comedy|Drama,Where the Heart Is (2000)
3566,Comedy|Drama,The Big Kahuna (2000)
3567,Comedy|Drama|Romance,Bossa Nova (2000)
3568,Comedy|Romance,Smiling Fish and Goat on Fire (1999)
3569,Comedy|Drama,"Idiots, The (Idioterne) (1998)"
3571,Comedy|Drama,Time Code (2000)
3572,Horror|Sci-Fi,Carnosaur (1993)
3573,Horror|Sci-Fi,Carnosaur 2 (1995)
3574,Horror|Sci-Fi,Carnosaur 3: Primal Species (1996)
3576,Action|Horror|Sci-Fi,The Hidden (1987)
3577,Drama|Romance,Two Moon Junction (1988)
3578,Action|Adventure|Drama,Gladiator (2000)
3580,Drama,Up at the Villa (2000)
3581,Comedy,Human Traffic (1999)
3584,Action|Drama|Romance|Thriller,Breathless (1983)
3586,Drama|Romance,The Idolmaker (1980)
3587,Horror,Inferno (1980)
3590,Comedy|Drama,The Lords of Flatbush (1974)
3591,Comedy|Drama,Mr. Mom (1983)
3592,Animation|Sci-Fi,"Time Masters (Maîtres du temps, Les) (1982)"
3593,Action|Sci-Fi,Battlefield Earth (2000)
3594,Drama|Musical,Center Stage (2000)
3596,Comedy,Screwed (2000)
3597,Comedy,Whipped (2000)
3598,Crime|Drama|Romance|Thriller,Hamlet (2000)
3599,Comedy|Musical,Anchors Aweigh (1945)
3604,Musical,Gypsy (1962)
3606,Comedy|Musical|Romance,On the Town (1949)
3608,Adventure|Comedy,Pee-wee's Big Adventure (1985)
3609,Documentary,Regret to Inform (1998)
3614,Comedy|Romance,Honeymoon in Vegas (1992)
3615,Adventure|Animation|Children,Dinosaur (2000)
3616,Comedy|Romance,Loser (2000)
3617,Comedy,Road Trip (2000)
3618,Comedy|Crime,Small Time Crooks (2000)
3619,Comedy,The Hollywood Knights (1980)
3622,Comedy,The Twelve Chairs (1970)
3623,Action|Adventure|Thriller,Mission: Impossible II (2000)
3624,Action|Adventure|Comedy|Western,Shanghai Noon (2000)
3625,Documentary,Better Living Through Circuitry (1999)
3626,Comedy,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)
3627,Horror|Thriller,Carnival of Souls (1962)
3628,Action|Drama|Romance|War,Flying Tigers (1942)
3629,Adventure|Comedy|Romance,The Gold Rush (1925)
3632,Comedy|Crime,Monsieur Verdoux (1947)
3633,Action|Adventure|Romance|Thriller,On Her Majesty's Secret Service (1969)
3634,Thriller,Seven Days in May (1964)
3635,Action|Adventure|Thriller,The Spy Who Loved Me (1977)
3637,Drama,Vagabond (Sans toit ni loi) (1985)
3638,Action|Adventure|Sci-Fi|Thriller,Moonraker (1979)
3639,Action|Adventure|Thriller,The Man with the Golden Gun (1974)
3640,Comedy|Drama,A King in New York (1957)
3641,Drama,A Woman of Paris (1923)
3643,Action|Drama|War,The Fighting Seabees (1944)
3646,Comedy,Big Momma's House (2000)
3648,Horror|Sci-Fi,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)"
3649,Drama,American Gigolo (1980)
3652,Horror,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)"
3653,Documentary,The Endless Summer (1966)
3654,Action|Adventure|Drama|War,The Guns of Navarone (1961)
3655,Drama,Blow-Out (La grande bouffe) (1973)
3658,Horror|Sci-Fi,Quatermass and the Pit (1967)
3660,Horror|Sci-Fi|Thriller,Puppet Master (1989)
3661,Horror|Sci-Fi|Thriller,Puppet Master II (1991)
3662,Horror|Sci-Fi|Thriller,Puppet Master III: Toulon's Revenge (1991)
3663,Horror|Sci-Fi|Thriller,Puppet Master 4 (1993)
3664,Horror|Sci-Fi|Thriller,Puppet Master 5: The Final Chapter (1994)
3667,Action|Comedy|Crime,Rent-A-Cop (1988)
3668,Drama|Romance,Romeo and Juliet (1968)
3669,Comedy,Stay Tuned (1992)
3671,Comedy|Western,Blazing Saddles (1974)
3672,Adventure|Children,Benji (1974)
3673,Adventure|Children,Benji the Hunted (1987)
3674,Adventure|Children|Comedy|Drama,For the Love of Benji (1977)
3675,Comedy|Musical|Romance,White Christmas (1954)
3676,Drama|Horror,Eraserhead (1977)
3677,Documentary,Baraka (1992)
3678,Drama,The Man with the Golden Arm (1955)
3679,Documentary|Musical,The Decline of Western Civilization (1981)
3680,Documentary,The Decline of Western Civilization Part II: The Metal Years (1988)
3681,Action|Drama|Thriller|Western,For a Few Dollars More (Per qualche dollaro in più) (1965)
3682,Action|Crime|Drama|Thriller,Magnum Force (1973)
3683,Crime|Drama|Film-Noir,Blood Simple (1984)
3684,Drama|Romance,The Fabulous Baker Boys (1989)
3685,Comedy|Drama|Romance,Prizzi's Honor (1985)
3686,Horror|Sci-Fi|Thriller,Flatliners (1990)
3687,Adventure|Animation|Fantasy|Sci-Fi,Light Years (Gandahar) (1988)
3688,Comedy,Porky's (1982)
3689,Comedy,Porky's II: The Next Day (1983)
3690,Comedy,Porky's Revenge (1985)
3691,Comedy,Private School (1983)
3692,Comedy|Horror,Class of Nuke 'Em High (1986)
3693,Comedy|Horror,The Toxic Avenger (1985)
3694,Comedy|Horror,"The Toxic Avenger, Part II (1989)"
3695,Comedy|Horror,The Toxic Avenger Part III: The Last Temptation of Toxie (1989)
3696,Comedy|Horror|Sci-Fi|Thriller,Night of the Creeps (1986)
3697,Action|Sci-Fi|Thriller,Predator 2 (1990)
3698,Action|Sci-Fi,The Running Man (1987)
3699,Adventure|Drama|Romance|Sci-Fi,Starman (1984)
3700,Drama|Sci-Fi,The Brother from Another Planet (1984)
3701,Crime|Drama|Sci-Fi|Thriller,Alien Nation (1988)
3702,Action|Adventure|Sci-Fi,Mad Max (1979)
3703,Action|Adventure|Sci-Fi|Thriller,"Road Warrior, The (Mad Max 2) (1981)"
3704,Action|Adventure|Sci-Fi,Mad Max Beyond Thunderdome (1985)
3705,Action|Comedy|Romance,Bird on a Wire (1990)
3706,Film-Noir|Horror|Mystery|Thriller,Angel Heart (1987)
3707,Drama|Romance,9 1/2 Weeks (Nine 1/2 Weeks) (1986)
3708,Horror|Thriller,Firestarter (1984)
3709,Horror,Sleepwalkers (1992)
3710,Action|Comedy|Crime|Thriller,Action Jackson (1988)
3711,Drama,Sarafina! (1992)
3712,Comedy,Soapdish (1991)
3713,Drama,The Long Walk Home (1990)
3714,Drama,Clara's Heart (1988)
3715,Comedy|Crime,Burglar (1987)
3716,Action|Comedy|Crime|Drama,Fatal Beauty (1987)
3717,Action|Crime,Gone in 60 Seconds (2000)
3719,Comedy|Romance,Love's Labour's Lost (2000)
3720,Drama,Sunshine (1999)
3723,Drama,Hamlet (1990)
3724,Drama|War,Coming Home (1978)
3725,Animation|Musical,American Pop (1981)
3726,Action|Thriller,Assault on Precinct 13 (1976)
3727,Horror|Western,Near Dark (1987)
3728,Crime|Drama|Film-Noir|Thriller,One False Move (1992)
3729,Action|Crime|Drama|Thriller,Shaft (1971)
3730,Drama|Mystery,The Conversation (1974)
3731,Drama|Thriller,Cutter's Way (1981)
3732,Horror,The Fury (1978)
3733,Drama,The Paper Chase (1973)
3735,Crime|Drama,Serpico (1973)
3736,Drama,"Ace in the Hole (Big Carnival, The) (1951)"
3737,Drama|Western,Lonely Are the Brave (1962)
3738,Drama,The Sugarland Express (1974)
3739,Comedy|Romance,Trouble in Paradise (1932)
3740,Action|Adventure|Comedy|Fantasy,Big Trouble in Little China (1986)
3741,Crime|Drama|Thriller,Badlands (1973)
3742,Drama|War,Battleship Potemkin (1925)
3743,Comedy|Romance,Boys and Girls (2000)
3744,Action|Crime|Thriller,Shaft (2000)
3745,Action|Adventure|Animation|Children|Sci-Fi,Titan A.E. (2000)
3746,Drama,Butterfly (La lengua de las mariposas) (1999)
3747,Drama,Jesus' Son (1999)
3751,Animation|Children|Comedy,Chicken Run (2000)
3752,Adventure|Comedy,"Me, Myself & Irene (2000)"
3753,Action|Drama|War,The Patriot (2000)
3754,Adventure|Animation|Children|Comedy|Fantasy,The Adventures of Rocky and Bullwinkle (2000)
3755,Drama|Thriller,The Perfect Storm (2000)
3756,Drama,The Golden Bowl (2000)
3758,Drama|Sci-Fi|Thriller,Communion (1989)
3760,Comedy,The Kentucky Fried Movie (1977)
3761,Action|Crime|Drama|Thriller,"Blood In, Blood Out (1993)"
3763,Action|Crime|Thriller,F/X (1986)
3764,Action|Crime|Thriller,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)
3765,Crime|Drama|Romance,The Hot Spot (1990)
3766,Action|War,Missing in Action (1984)
3767,Action|War,Missing in Action 2: The Beginning (1985)
3768,Action|War,Braddock: Missing in Action III (1988)
3769,Action,Thunderbolt and Lightfoot (1974)
3770,Horror|Sci-Fi|Thriller,Dreamscape (1984)
3771,Action|Adventure|Fantasy,The Golden Voyage of Sinbad (1973)
3773,Comedy,House Party (1990)
3774,Comedy|Drama|Romance,House Party 2 (1991)
3783,Crime|Drama,Croupier (1998)
3784,Comedy|Fantasy,The Kid (2000)
3785,Comedy|Horror,Scary Movie (2000)
3786,Comedy,But I'm a Cheerleader (1999)
3787,Comedy,Shower (Xizao) (1999)
3788,Drama|Mystery,Blow-Up (Blowup) (1966)
3789,Drama,The Pawnbroker (1964)
3790,Drama,Groove (2000)
3791,Drama,Footloose (1984)
3792,Drama|Romance|Western,Duel in the Sun (1946)
3793,Action|Adventure|Sci-Fi,X-Men (2000)
3794,Comedy|Drama,Chuck & Buck (2000)
3795,Drama,The Five Senses (1999)
3797,Thriller,The In Crowd (2000)
3798,Drama|Horror|Mystery,What Lies Beneath (2000)
3799,Animation|Children,Pokémon the Movie 2000 (2000)
3801,Drama|Mystery,Anatomy of a Murder (1959)
3802,Action|Sci-Fi,Freejack (1992)
3806,Western,Mackenna's Gold (1969)
3807,Adventure|Fantasy,Sinbad and the Eye of the Tiger (1977)
3808,Drama|War,"Two Women (Ciociara, La) (1960)"
3809,Comedy,What About Bob? (1991)
3810,Drama|Thriller,White Sands (1992)
3811,Drama|War,Breaker Morant (1980)
3812,Comedy,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)
3813,Drama,Interiors (1978)
3814,Comedy,Love and Death (1975)
3816,Drama,"Official Story, The (La historia oficial) (1985)"
3819,Comedy,Tampopo (1985)
3821,Comedy,Nutty Professor II: The Klumps (2000)
3822,Drama|Romance,"Girl on the Bridge, The (Fille sur le pont, La) (1999)"
3823,Drama,Wonderland (1999)
3824,Drama|Romance,Autumn in New York (2000)
3825,Comedy|Drama|Romance,Coyote Ugly (2000)
3826,Horror|Sci-Fi|Thriller,Hollow Man (2000)
3827,Action|Adventure|Comedy|Sci-Fi,Space Cowboys (2000)
3830,Comedy|Horror|Thriller,Psycho Beach Party (2000)
3831,Comedy,Saving Grace (2000)
3832,Horror,"Black Sabbath (Tre volti della paura, I) (1963)"
3833,Horror|Sci-Fi,The Brain That Wouldn't Die (1962)
3834,Adventure|Drama|Romance,Bronco Billy (1980)
3835,Thriller,The Crush (1993)
3836,Action|Comedy|War,Kelly's Heroes (1970)
3837,Action|Fantasy|Horror|Sci-Fi|Thriller,Phantasm II (1988)
3838,Horror,Phantasm III: Lord of the Dead (1994)
3839,Horror,Phantasm IV: Oblivion (1998)
3840,Horror,Pumpkinhead (1988)
3841,Action|Comedy,Air America (1990)
3843,Horror,Sleepaway Camp (1983)
3844,Drama,Steel Magnolias (1989)
3845,Drama,And God Created Woman (Et Dieu... créa la femme) (1956)
3846,Comedy,Easy Money (1983)
3847,Horror,"Ilsa, She Wolf of the SS (1974)"
3849,Horror|Mystery|Thriller,The Spiral Staircase (1945)
3851,Comedy,I'm the One That I Want (2000)
3852,Comedy,The Tao of Steve (2000)
3855,Drama|Romance,"Affair of Love, An (Liaison pornographique, Une) (1999)"
3857,Thriller,Bless the Child (2000)
3858,Comedy,Cecil B. DeMented (2000)
3859,Documentary,The Eyes of Tammy Faye (2000)
3861,Comedy,The Replacements (2000)
3862,Comedy,About Adam (2000)
3863,Drama|Horror|Thriller,The Cell (2000)
3864,Action|Adventure|Sci-Fi,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
3865,Comedy|Documentary,The Original Kings of Comedy (2000)
3868,Action|Comedy|Crime|Romance,The Naked Gun: From the Files of Police Squad! (1988)
3869,Comedy,The Naked Gun 2 1/2: The Smell of Fear (1991)
3870,Drama,Our Town (1940)
3871,Drama|Western,Shane (1953)
3872,Drama,"Suddenly, Last Summer (1959)"
3873,Comedy|Western,Cat Ballou (1965)
3877,Action|Adventure|Fantasy,Supergirl (1984)
3879,Action|Thriller,The Art of War (2000)
3882,Comedy,Bring It On (2000)
3884,Comedy,The Crew (2000)
3888,Drama|Romance,Skipped Parts (2000)
3889,Action|Adventure|Fantasy,Highlander: Endgame (Highlander IV) (2000)
3893,Comedy|Crime|Drama|Romance|Thriller,Nurse Betty (2000)
3894,Drama,Solas (1999)
3895,Crime|Thriller,The Watcher (2000)
